APÓLICE;NUMERO_PI;Municipio;UF;LATITUDE;LONGITUDE;CULTURA;STATUS;NOME;ÁREA GARANTIDA (ha)
5725477754;6752434324;ARCO-ÍRIS;SP;-21,7728;-50,466;BATATA;ATIVA;MANÉ DO CAFÉ;284,64
6290898912;1573544433;PEDRO VELHO;RN;-6,4356;-35,2195;MILHO;ATIVA;MARIAZINHA DA CEBOLA;199,37
2823855825;2548369198;CLEVELÂNDIA;PR;-26,4043;-52,3508;SOJA;ATIVA;LURDINHA DO CAFÉ;278,39
3408436310;3440867761;BARRA DE SÃO FRANCISCO;ES;-18,7548;-40,8965;SOJA;ATIVA;LURDINHA DO TRIGO;176,24
5932124499;4871146721;BACURI;MA;-1,6965;-45,1328;MILHO;ATIVA;ZÉ DO ARROZ;255,26
2815621372;9212920948;TURVOLÂNDIA;MG;-21,8733;-45,7859;BATATA;ATIVA;BETO DA CEBOLA;463,77
8134243897;4168237060;FRANCO DA ROCHA;SP;-23,3229;-46,729;MILHO;ATIVA;MANÉ DO ALGODÃO;341,42
6898570687;3355366648;SENADOR GEORGINO AVELINO;RN;-6,1576;-35,1299;MAÇÃ;ATIVA;TONHÃO SOJINHA;414,17
5533920963;5197506762;PAPAGAIOS;MG;-19,4419;-44,7468;MAÇÃ;ATIVA;JOÃOZINHO SOJINHA;158,42
8323145377;9814877655;JAPARAÍBA;MG;-20,1442;-45,5015;TRIGO;ATIVA;BETO DO ALGODÃO;330,66
1128391666;2567815029;MIRADOURO;MG;-20,8899;-42,3458;SOJA;ATIVA;MANÉ SOJINHA;249,94
4934175717;5015898204;CORUMBIARA;RO;-12,9551;-60,8947;SOJA;ATIVA;SEU PEDRO DO CAFÉ;256,42
2890693024;1518591231;PORTO LUCENA;RS;-27,8569;-55,01;SOJA;ATIVA;LURDINHA SOJINHA;404,33
7729273759;7842610061;CAMARAGIBE;PE;-8,02351;-34,9782;TRIGO;ATIVA;MARIAZINHA SOJINHA;112,13
7047618947;4157523393;MONTE ALEGRE DO PIAUÍ;PI;-9,75364;-45,3037;TRIGO;ATIVA;TONHÃO DA CEBOLA;310,4
9621963461;3381207023;IGUATAMA;MG;-20,1776;-45,7111;TRIGO;ATIVA;LURDINHA DO CAFÉ;86,72
6140462689;3376202774;TALISMÃ;TO;-12,7949;-49,0896;BATATA;ATIVA;JOÃOZINHO DO TRIGO;475,62
6746055490;8748676559;VILA PAVÃO;ES;-18,6091;-40,609;SOJA;ATIVA;MANÉ DA CEBOLA;305,99
6058860397;2550619303;JARI;RS;-29,2922;-54,2237;MAÇÃ;ATIVA;BETO DO ARROZ;12,35
9733558198;7664286690;MARTINÓPOLE;CE;-3,2252;-40,6896;SOJA;ATIVA;MARIAZINHA DO ARROZ;274,63
1901188703;4791910788;ITÁ;SC;-27,2907;-52,3212;MILHO;ATIVA;LURDINHA DA BATATA;208,22
3194715853;2354783877;JURANDA;PR;-24,4209;-52,8413;MAÇÃ;ATIVA;LURDINHA DO ALGODÃO;341,76
8011444803;1755723651;ARAGUAIANA;MT;-15,7291;-51,8341;MAÇÃ;ATIVA;ZÉ DA SOJA;253,61
8329627174;3485470893;JOSÉ GONÇALVES DE MINAS;MG;-16,9053;-42,6014;MILHO;ATIVA;CHIQUINHA DO CAFÉ;308,52
2777041906;7347605773;MIRAÍ;MG;-21,2021;-42,6122;SOJA;ATIVA;CHIQUINHA DO TOMATE;232,91
3729131709;7269454014;IRACEMA;RR;2,18305;-61,0415;MILHO;ATIVA;LURDINHA DO CAFÉ;201,77
5404701785;9480206395;CANSANÇÃO;BA;-10,6647;-39,4944;MAÇÃ;ATIVA;CHIQUINHA DA BATATA;267,78
3804698335;9605481829;OURO VERDE DE GOIÁS;GO;-16,2181;-49,1942;SOJA;ATIVA;JUJU DA CEBOLA;333,43
1114629921;2399795147;JÚLIO MESQUITA;SP;-22,0112;-49,7873;MILHO;ATIVA;ROSINHA DO TOMATE;323,06
9434561135;7601010257;POTÉ;MG;-17,8077;-41,786;SOJA;ATIVA;CHIQUINHA DO TOMATE;79,41
2014032900;7679133286;FERNÃO;SP;-22,3607;-49,5187;MILHO;ATIVA;JOÃOZINHO SOJINHA;335,28
3579022208;6731159616;TABATINGA;SP;-21,7239;-48,6896;TRIGO;ATIVA;CHIQUINHA DO CAFÉ;252,31
3396220670;5438988940;TEIXEIRA;PB;-7,22104;-37,2525;BATATA;ATIVA;JUJU DO CAFÉ;10,59
8107258599;5522295231;POÇO REDONDO;SE;-9,80616;-37,6833;BATATA;ATIVA;DONA LÚCIA DO ALGODÃO;307,87
6667066293;6937013567;CARLOS CHAGAS;MG;-17,6973;-40,7723;TRIGO;ATIVA;TONHÃO SOJINHA;210,6
2879166671;1307954161;BOM PROGRESSO;RS;-27,5399;-53,8716;MILHO;ATIVA;DONA LÚCIA DO TRIGO;240,6
3328052111;5183661507;IMBÉ DE MINAS;MG;-19,6017;-41,9695;SOJA;ATIVA;ROSINHA DO ARROZ;466,67
4405121311;2556085243;CORONEL JOSÉ DIAS;PI;-8,81397;-42,5232;MAÇÃ;ATIVA;JOÃOZINHO DO MILHO;401,17
8974358574;8982406265;TOCANTINS;MG;-21,1774;-43,0127;TRIGO;ATIVA;SEU PEDRO DO MILHO;50,89
8846184810;6413703086;CANTO DO BURITI;PI;-8,1111;-42,9517;MILHO;ATIVA;LURDINHA DO CAFÉ;373,47
3618711250;8496963052;GOIANIRA;GO;-16,4947;-49,427;MAÇÃ;ATIVA;BETO DO MILHO;256,51
5805848228;3851471095;CANDEIAS;BA;-12,6716;-38,5472;TRIGO;ATIVA;ZÉ DO ALGODÃO;82,58
8300188853;2826290236;ANDARAÍ;BA;-12,8049;-41,3297;MAÇÃ;ATIVA;CHIQUINHA DA CEBOLA;252,38
7082968672;2413229257;FORQUETINHA;RS;-29,3828;-52,0981;BATATA;ATIVA;JUJU DO TRIGO;448,77
1129056266;3789184610;SÃO VALÉRIO DO SUL;RS;-27,7906;-53,9368;SOJA;ATIVA;JOÃOZINHO DA BATATA;341,86
6772345425;1307304971;GUARARÁ;MG;-21,7304;-43,0334;TRIGO;ATIVA;MARIAZINHA DO MILHO;473,05
4397742505;8290139924;SENADOR CORTES;MG;-21,7986;-42,9424;MAÇÃ;ATIVA;ROSINHA DO ARROZ;40,98
5017271210;5960357119;IÚNA;ES;-20,3531;-41,5334;MAÇÃ;ATIVA;ZÉ DO MILHO;180,93
3274133359;2732131673;IBATIBA;ES;-20,2347;-41,5087;TRIGO;ATIVA;MANÉ DA BATATA;422,34
8742094510;8203953553;ROSÁRIO OESTE;MT;-14,8259;-56,4236;TRIGO;ATIVA;SEU PEDRO DO CAFÉ;194,68
5116461068;8525022751;CAPIVARI DE BAIXO;SC;-28,4498;-48,9631;TRIGO;ATIVA;MANÉ DO CAFÉ;441,03
5533313659;5579853354;SETE DE SETEMBRO;RS;-28,1362;-54,4637;MILHO;ATIVA;ROSINHA DO ALGODÃO;474,39
9414094335;7148774968;ITAIPAVA DO GRAJAÚ;MA;-5,14252;-45,7877;MILHO;ATIVA;MARIAZINHA DO MILHO;226,37
4755480406;5263209563;MORRO GRANDE;SC;-28,8006;-49,7214;MAÇÃ;ATIVA;SEU PEDRO DA SOJA;379,22
3178998021;3250551894;JUÍNA;MT;-11,3728;-58,7483;BATATA;ATIVA;JOÃOZINHO DA SOJA;55,16
8534724626;5456794230;JENIPAPO DE MINAS;MG;-17,0831;-42,2589;SOJA;ATIVA;JUJU DO ARROZ;343,24
2663794374;1995522438;NOVA AMÉRICA DA COLINA;PR;-23,3308;-50,7168;MILHO;ATIVA;DONA LÚCIA DO MILHO;35,29
4842664420;1080701387;SÃO DOMINGOS DO CARIRI;PB;-7,63273;-36,4374;BATATA;ATIVA;MANÉ DA SOJA;129,98
3696445241;4728705358;PARAMOTI;CE;-4,08815;-39,2417;MILHO;ATIVA;JUJU DA BATATA;202,55
6404800357;6893500239;SANTA MARIA;RN;-5,83802;-35,6914;MAÇÃ;ATIVA;CHIQUINHA DO MILHO;238,04
3316964839;4507781315;TAQUARUÇU DO SUL;RS;-27,4005;-53,4702;SOJA;ATIVA;JUJU DO MILHO;146,57
7171340367;8809492116;MAREMA;SC;-26,8024;-52,6264;SOJA;ATIVA;JOÃOZINHO DO ALGODÃO;201,59
9530508008;6828866348;PORTO DOS GAÚCHOS;MT;-11,533;-57,4132;BATATA;ATIVA;TONHÃO DO MILHO;52,67
9293514419;4831365338;LUIZ ALVES;SC;-26,7151;-48,9322;SOJA;ATIVA;JOÃOZINHO DO TRIGO;21,33
9068665907;9965624813;JOAÇABA;SC;-27,1721;-51,5108;MILHO;ATIVA;JOÃOZINHO DO TOMATE;376,56
3377680871;3483832702;ALTO PARNAÍBA;MA;-9,10273;-45,9303;BATATA;ATIVA;LURDINHA DA BATATA;295,43
3025724810;8364241285;BELO JARDIM;PE;-8,3313;-36,4258;SOJA;ATIVA;CHIQUINHA DA BATATA;338,6
6529246916;3310470863;NERÓPOLIS;GO;-16,4047;-49,2227;TRIGO;ATIVA;ROSINHA DO ARROZ;264,39
4258045028;2590307566;RIACHUELO;RN;-5,82156;-35,8215;BATATA;ATIVA;TONHÃO DA CEBOLA;56,72
7693127650;4276095607;MARILENA;PR;-22,7336;-53,0402;MAÇÃ;ATIVA;LURDINHA SOJINHA;341,88
3312363645;1536308787;POCINHOS;PB;-7,06658;-36,0668;BATATA;ATIVA;LURDINHA DO CAFÉ;73,91
3623244033;5124682756;NOVA XAVANTINA;MT;-14,6771;-52,3502;SOJA;ATIVA;MANÉ DO ARROZ;264,21
4501702277;4061106846;SANTANA DE MANGUEIRA;PB;-7,54705;-38,3236;BATATA;ATIVA;MANÉ DO ARROZ;428,43
3697417924;1729210568;BODOQUENA;MS;-20,537;-56,7127;MILHO;ATIVA;SEU PEDRO SOJINHA;138,15
7777911923;8598103341;CARMO DO PARANAÍBA;MG;-18,991;-46,3167;MILHO;ATIVA;CHIQUINHA DO ARROZ;265,61
8440648877;7485723597;TEJUPÁ;SP;-23,3425;-49,3722;BATATA;ATIVA;SEU PEDRO DO TOMATE;23,76
1412785670;7157853748;BARREIRAS;BA;-12,1439;-44,9968;TRIGO;ATIVA;JUJU DO CAFÉ;206,27
1468720939;2057244684;VARGEM ALTA;ES;-20,669;-41,0179;TRIGO;ATIVA;JOÃOZINHO DO CAFÉ;274,88
4413260451;8476501104;SOUTO SOARES;BA;-12,088;-41,6427;SOJA;ATIVA;ZÉ DO ARROZ;68,07
8812140602;8191059041;TIMBAÚBA DOS BATISTAS;RN;-6,45768;-37,2745;SOJA;ATIVA;LURDINHA DO TOMATE;358,02
9336883802;1610361676;MARMELEIRO;PR;-26,1472;-53,0267;BATATA;ATIVA;ROSINHA DO CAFÉ;373,98
1215383312;3270596753;CAÉM;BA;-11,0677;-40,432;TRIGO;ATIVA;DONA LÚCIA DO CAFÉ;19,67
5718653273;1504812735;HORIZONTINA;RS;-27,6282;-54,3053;TRIGO;ATIVA;JUJU DO MILHO;369,52
9028108996;7210271188;AURILÂNDIA;GO;-16,6773;-50,4641;BATATA;ATIVA;SEU PEDRO DA CEBOLA;8,04
2642013658;1493475214;SÃO MIGUEL DAS MISSÕES;RS;-28,556;-54,5559;MAÇÃ;ATIVA;LURDINHA DO TRIGO;285,98
7884636535;4905267781;VERA CRUZ;SP;-22,2183;-49,8207;SOJA;ATIVA;BETO DA BATATA;3,69
5919146606;1640309298;ROSÁRIO;MA;-2,93444;-44,2531;BATATA;ATIVA;ROSINHA DA CEBOLA;232,17
8675755439;2616839177;CAXINGÓ;PI;-3,41904;-41,8955;MILHO;ATIVA;CHIQUINHA DA BATATA;86,01
7309689146;9028198246;JAPORÃ;MS;-23,8903;-54,4059;SOJA;ATIVA;ZÉ DO ALGODÃO;268,05
6617132017;6157395445;CASSILÂNDIA;MS;-19,1179;-51,7313;BATATA;ATIVA;ROSINHA DO TRIGO;497,92
2395245320;9796971429;CABRÁLIA PAULISTA;SP;-22,4576;-49,3393;TRIGO;ATIVA;JUJU DO CAFÉ;78,9
2145677146;3743878715;ELISIÁRIO;SP;-21,1678;-49,1146;MILHO;ATIVA;JUJU DO ALGODÃO;272,03
7634467852;1320792313;CARMÓPOLIS;SE;-10,6449;-36,9887;MAÇÃ;ATIVA;SEU PEDRO DO CAFÉ;493,3
3294387748;7128915118;LUÍS GOMES;RN;-6,40588;-38,3899;TRIGO;ATIVA;BETO DO ALGODÃO;416,76
2863053526;6523599202;BAMBUÍ;MG;-20,0166;-45,9754;SOJA;ATIVA;JOÃOZINHO DO ALGODÃO;366,92
5320281758;6345199021;LUÍS GOMES;RN;-6,40588;-38,3899;TRIGO;ATIVA;ZÉ DA CEBOLA;137,96
9948650530;1208519951;CONCEIÇÃO DA BARRA;ES;-18,5883;-39,7362;MAÇÃ;ATIVA;MANÉ SOJINHA;258,51
1997576454;1986861638;SÍTIO D'ABADIA;GO;-14,7992;-46,2506;SOJA;ATIVA;MARIAZINHA DO ARROZ;83,94
5630304259;9245870715;CÂNDIDO GODÓI;RS;-27,9515;-54,7517;MILHO;ATIVA;LURDINHA SOJINHA;191,42
9098918488;7393652187;TIMBÉ DO SUL;SC;-28,8287;-49,842;SOJA;ATIVA;LURDINHA DO TOMATE;436,58
7285266338;8585164279;FORTIM;CE;-4,45126;-37,7981;SOJA;ATIVA;DONA LÚCIA DA SOJA;327,02
9904083282;4875143591;RODEIO;SC;-26,9243;-49,3649;BATATA;ATIVA;ZÉ DA SOJA;181,91
1141530457;3857371424;ITURAMA;MG;-19,7276;-50,1966;TRIGO;ATIVA;ROSINHA DO ARROZ;401,06
4475646689;6417651017;RUY BARBOSA;RN;-5,88745;-35,933;MILHO;ATIVA;MARIAZINHA SOJINHA;62,47
7393601509;1350078041;CLEMENTINA;SP;-21,5604;-50,4525;BATATA;ATIVA;ZÉ DO ARROZ;115,18
8229074519;7372164478;BOCAIÚVA;MG;-17,1135;-43,8104;BATATA;ATIVA;JUJU DO CAFÉ;405,14
5453754103;9734694772;TAQUARAL;SP;-21,0737;-48,4126;BATATA;ATIVA;ROSINHA DO ARROZ;439,32
2756607934;7509534913;GUARAMIRANGA;CE;-4,26248;-38,932;MAÇÃ;ATIVA;ZÉ SOJINHA;179,49
9328115816;2844382735;ARROIO GRANDE;RS;-32,2327;-53,0862;SOJA;ATIVA;CHIQUINHA SOJINHA;322,73
5078939270;9399041346;EXTREMOZ;RN;-5,70143;-35,3048;MAÇÃ;ATIVA;JOÃOZINHO DO CAFÉ;419,77
9882234551;4099124588;IBIÚNA;SP;-23,6596;-47,223;MAÇÃ;ATIVA;SEU PEDRO DO CAFÉ;403,42
6596213233;3531021680;ILHÉUS;BA;-14,793;-39,046;BATATA;ATIVA;MANÉ DA BATATA;313,61
1441058764;1205175911;ÁGUAS VERMELHAS;MG;-15,7431;-41,4571;MAÇÃ;ATIVA;MANÉ DA CEBOLA;391,31
7697642326;6271168830;SÃO JOÃO DA SERRA;PI;-5,51081;-41,8923;SOJA;ATIVA;JOÃOZINHO DA BATATA;389,32
9373268574;3418093625;OSVALDO CRUZ;SP;-21,7968;-50,8793;MAÇÃ;ATIVA;JUJU DO ARROZ;182,32
9172649955;5340381269;CACAULÂNDIA;RO;-10,349;-62,9043;TRIGO;ATIVA;JOÃOZINHO DA SOJA;178,2
6956247707;8433520955;BARBOSA;SP;-21,2657;-49,9518;TRIGO;ATIVA;CHIQUINHA DA BATATA;451,63
3475336503;3737853398;ALTEROSA;MG;-21,2488;-46,1387;MAÇÃ;ATIVA;LURDINHA DO TRIGO;33,41
8239390118;2316203732;IBICOARA;BA;-13,4059;-41,284;MILHO;ATIVA;LURDINHA SOJINHA;126,06
2624511842;6419342233;SÍTIO DO QUINTO;BA;-10,3545;-38,2213;TRIGO;ATIVA;ROSINHA DA SOJA;432,7
2740506793;2502047275;PEDRA GRANDE;RN;-5,14988;-35,876;TRIGO;ATIVA;DONA LÚCIA DO CAFÉ;482,29
2211075913;3933671096;GARÇA;SP;-22,2125;-49,6546;TRIGO;ATIVA;SEU PEDRO DA BATATA;51,75
2314822987;9269120312;LAVRINHAS;SP;-22,57;-44,9024;MAÇÃ;ATIVA;JOÃOZINHO DO TRIGO;219,59
9885123316;7789607967;PONTE ALTA DO NORTE;SC;-27,1591;-50,4659;TRIGO;ATIVA;BETO DA CEBOLA;381,8
8908964598;8541456503;GENERAL CARNEIRO;PR;-26,425;-51,3172;TRIGO;ATIVA;TONHÃO DO TRIGO;63,43
1100984790;8435892805;JOSÉ BONIFÁCIO;SP;-21,0551;-49,6892;MILHO;ATIVA;MARIAZINHA DA CEBOLA;12,84
3522666266;9260762547;POTIRAGUÁ;BA;-15,5943;-39,8638;MAÇÃ;ATIVA;CHIQUINHA DO ARROZ;177,99
8592907420;8412502077;CRICIÚMA;SC;-28,6723;-49,3729;SOJA;ATIVA;TONHÃO DO CAFÉ;87,9
5135711774;4079915565;BARRETOS;SP;-20,5531;-48,5698;MAÇÃ;ATIVA;CHIQUINHA DO TOMATE;410,25
4626888091;3890580564;SERRANÓPOLIS;GO;-18,3067;-51,9586;MAÇÃ;ATIVA;BETO DO ALGODÃO;408,91
5080647207;3744598022;SÃO GONÇALO DO SAPUCAÍ;MG;-21,8932;-45,5893;SOJA;ATIVA;ROSINHA DO CAFÉ;454,08
3610985304;8878959566;VERA CRUZ;RS;-29,7184;-52,5152;TRIGO;ATIVA;BETO DA SOJA;221,91
1833843633;9226945317;GUARACI;PR;-22,9694;-51,6504;BATATA;ATIVA;BETO DO MILHO;48,54
1920188023;1796676884;IBICARÉ;SC;-27,0881;-51,3681;BATATA;ATIVA;ROSINHA SOJINHA;41,23
7771612943;4184835982;BOM SUCESSO;PB;-6,44176;-37,9234;TRIGO;ATIVA;MANÉ DO ARROZ;339,72
9213649276;1088983158;ITAQUIRAÍ;MS;-23,4779;-54,187;TRIGO;ATIVA;BETO SOJINHA;127,44
6434648752;6366860767;DOUTOR PEDRINHO;SC;-26,7174;-49,4795;BATATA;ATIVA;LURDINHA SOJINHA;472,54
8447642574;1583705125;NOVA IGUAÇU;RJ;-22,7556;-43,4603;MAÇÃ;ATIVA;DONA LÚCIA DA BATATA;141,82
5789447456;6422278099;SÃO JOAQUIM;SC;-28,2887;-49,9457;TRIGO;ATIVA;SEU PEDRO DO ARROZ;272,35
5598415366;4971146242;SUZANÁPOLIS;SP;-20,4981;-51,0268;MAÇÃ;ATIVA;DONA LÚCIA DA BATATA;82,9
8016288357;6446749406;MARTINHO CAMPOS;MG;-19,3306;-45,2434;TRIGO;ATIVA;DONA LÚCIA DA BATATA;218,67
1228837933;6135067174;SÃO JOAQUIM DO MONTE;PE;-8,43196;-35,8035;MAÇÃ;ATIVA;CHIQUINHA DA CEBOLA;64,3
1927921146;1686106775;MACEIÓ;AL;-9,66599;-35,735;SOJA;ATIVA;TONHÃO DO ARROZ;207,39
4775022753;2374250526;NOVA UNIÃO;MG;-19,6876;-43,583;MAÇÃ;ATIVA;MANÉ DA CEBOLA;397,9
3912128142;2648395994;JUSSARA;BA;-11,0431;-41,9702;BATATA;ATIVA;SEU PEDRO DA SOJA;447,33
2003529845;5883728467;FREI MARTINHO;PB;-6,39759;-36,4526;MAÇÃ;ATIVA;MANÉ DO MILHO;406,59
2520995239;2143452332;MAGALHÃES BARATA;PA;-0,803391;-47,6014;SOJA;ATIVA;JUJU DA CEBOLA;185,38
6373491536;3373636683;TRIUNFO;PB;-6,5713;-38,5986;MILHO;ATIVA;MANÉ DO ARROZ;261,17
4040355895;3018167571;BOM JESUS DO ARAGUAIA;MT;-12,1706;-51,5032;BATATA;ATIVA;ROSINHA DO ARROZ;467,05
6127509212;7526502569;ROSÁRIO OESTE;MT;-14,8259;-56,4236;TRIGO;ATIVA;TONHÃO DA CEBOLA;91,19
2563336757;6047613317;DOURADINA;PR;-23,3807;-53,2918;MILHO;ATIVA;MANÉ DO TOMATE;416,85
4460918463;1408688640;SOLEDADE;PB;-7,05829;-36,3668;BATATA;ATIVA;DONA LÚCIA DO ARROZ;484,06
9359113652;7738857623;SÃO FRANCISCO DE ASSIS DO PIAUÍ;PI;-8,23599;-41,6873;MAÇÃ;ATIVA;ROSINHA DA CEBOLA;133,82
2367291443;2887627131;COSMÓPOLIS;SP;-22,6419;-47,1926;BATATA;ATIVA;MARIAZINHA DO CAFÉ;348,1
6788895367;6918424610;CAFELÂNDIA;SP;-21,8031;-49,6092;MAÇÃ;ATIVA;ZÉ DO CAFÉ;383,07
7657114247;1516019903;SÃO JOÃO DO JAGUARIBE;CE;-5,27516;-38,2694;SOJA;ATIVA;MANÉ DA BATATA;222,03
2650183747;1887664586;JABOATÃO DOS GUARARAPES;PE;-8,11298;-35,015;MAÇÃ;ATIVA;TONHÃO DO TOMATE;52,21
1562832843;8124807715;CONSELHEIRO LAFAIETE;MG;-20,6634;-43,7846;TRIGO;ATIVA;ROSINHA DO ALGODÃO;218,77
2061209902;1317830826;CHALÉ;MG;-20,0453;-41,6897;BATATA;ATIVA;MANÉ DO TOMATE;207,94
1556289274;7070607672;SERRA DA RAIZ;PB;-6,68527;-35,4379;TRIGO;ATIVA;ZÉ DA CEBOLA;121,68
6956084548;3955289280;ALTO PIQUIRI;PR;-24,0224;-53,44;TRIGO;ATIVA;DONA LÚCIA DO ARROZ;196,81
8537126689;4190148166;GUABIRUBA;SC;-27,0808;-48,9804;SOJA;ATIVA;TONHÃO DO CAFÉ;343,63
3435469065;1407129680;NOVA AMÉRICA;GO;-15,0206;-49,8953;BATATA;ATIVA;JOÃOZINHO SOJINHA;85,35
4729789756;7373713333;APARECIDA;SP;-22,8495;-45,2325;BATATA;ATIVA;MANÉ DA CEBOLA;89,29
6253543508;7612785973;BLUMENAU;SC;-26,9155;-49,0709;BATATA;ATIVA;MANÉ DO TRIGO;268,13
8147335913;4815557348;CALDAS;MG;-21,9183;-46,3843;TRIGO;ATIVA;ZÉ DO TRIGO;89,18
5421672582;3020893224;OSVALDO CRUZ;SP;-21,7968;-50,8793;MILHO;ATIVA;ROSINHA DO TOMATE;325,81
3746567773;2745150453;NAZARENO;MG;-21,2168;-44,6138;MILHO;ATIVA;CHIQUINHA DO MILHO;337,33
5715611723;9010650115;GUARANI D'OESTE;SP;-20,0746;-50,3411;SOJA;ATIVA;TONHÃO DO MILHO;375,04
4709646449;3388489425;EDEALINA;GO;-17,4239;-49,6644;SOJA;ATIVA;LURDINHA DO TOMATE;243,85
4199423015;2126731097;AMORINÓPOLIS;GO;-16,6151;-51,0919;SOJA;ATIVA;DONA LÚCIA DO CAFÉ;361,87
6532646446;8807030113;BELÉM;PB;-6,74261;-35,5166;SOJA;ATIVA;DONA LÚCIA DA CEBOLA;117,88
6998180756;6381487022;CACHOEIRA ALTA;GO;-18,7618;-50,9432;BATATA;ATIVA;LURDINHA DO MILHO;455,59
7384853867;1430199989;UBÁ;MG;-21,1204;-42,9359;BATATA;ATIVA;ZÉ SOJINHA;22,42
3163336326;6853523612;ESTRELA DE ALAGOAS;AL;-9,39089;-36,7644;SOJA;ATIVA;LURDINHA DO ARROZ;182,21
5538793231;3001410274;JUNQUEIRÓPOLIS;SP;-21,5103;-51,4342;MILHO;ATIVA;BETO DO CAFÉ;235,26
1192918311;8857168514;ITACAMBIRA;MG;-17,0625;-43,3069;MILHO;ATIVA;ZÉ SOJINHA;88,97
1622561552;9990136145;CAFEARA;PR;-22,789;-51,7142;TRIGO;ATIVA;ZÉ SOJINHA;256,53
9243953996;3159449698;XAPURI;AC;-10,6516;-68,4969;MILHO;ATIVA;DONA LÚCIA DO MILHO;219,99
5383122788;4363899228;BOM JESUS DO OESTE;SC;-26,6927;-53,0967;MILHO;ATIVA;TONHÃO DO ALGODÃO;459,88
6527083395;4524139397;PRAIA GRANDE;SP;-24,0084;-46,4121;BATATA;ATIVA;ZÉ DO CAFÉ;250,85
3347028022;2949459729;MONTE APRAZÍVEL;SP;-20,768;-49,7184;TRIGO;ATIVA;MARIAZINHA DO CAFÉ;370,96
5868930719;2854814901;CORTÊS;PE;-8,47443;-35,5468;SOJA;ATIVA;MARIAZINHA DO CAFÉ;299,02
1809822120;7098716932;BOM JARDIM DA SERRA;SC;-28,3377;-49,6373;MAÇÃ;ATIVA;SEU PEDRO DO ALGODÃO;314,17
5898406376;2306332442;CASTANHEIRA;MT;-11,1251;-58,6081;MAÇÃ;ATIVA;BETO DO MILHO;102,68
9599597420;9733012070;PEDRO TEIXEIRA;MG;-21,7076;-43,743;BATATA;ATIVA;SEU PEDRO DO ALGODÃO;148,21
2477187130;2081465618;CAMPINA DAS MISSÕES;RS;-27,9888;-54,8416;TRIGO;ATIVA;BETO SOJINHA;389,79
1285714202;5713119237;CRICIÚMA;SC;-28,6723;-49,3729;TRIGO;ATIVA;SEU PEDRO DO CAFÉ;220,15
3707956658;3875689975;PENEDO;AL;-10,2874;-36,5819;MAÇÃ;ATIVA;LURDINHA DO ARROZ;355,58
2350701682;6676638283;JARDIM ALEGRE;PR;-24,1809;-51,6902;MAÇÃ;ATIVA;MANÉ DO ARROZ;308,43
2386235033;7987802269;PORTO DOS GAÚCHOS;MT;-11,533;-57,4132;TRIGO;ATIVA;DONA LÚCIA DA BATATA;159,78
7550332712;3968000425;SEROPÉDICA;RJ;-22,7526;-43,7155;SOJA;ATIVA;LURDINHA DA CEBOLA;314,24
8429868618;7963710680;VARGEM ALEGRE;MG;-19,5988;-42,2949;SOJA;ATIVA;LURDINHA SOJINHA;174,85
9752725240;2069169851;RODOLFO FERNANDES;RN;-5,78393;-38,0579;BATATA;ATIVA;LURDINHA DO TRIGO;148,35
2074590552;6428156972;ITAPEBI;BA;-15,9551;-39,5329;MAÇÃ;ATIVA;DONA LÚCIA DO ARROZ;438,7
1436718144;2508092382;TENÓRIO;PB;-6,93855;-36,6273;SOJA;ATIVA;LURDINHA DO ALGODÃO;75,02
3168691201;7017591208;PATROCÍNIO PAULISTA;SP;-20,6384;-47,2801;SOJA;ATIVA;SEU PEDRO DA BATATA;322,22
4011032712;6689567752;PAULISTÂNIA;SP;-22,5768;-49,4008;BATATA;ATIVA;JOÃOZINHO DA BATATA;408,22
3628754209;7752127304;FAZENDA NOVA;GO;-16,1834;-50,7781;MAÇÃ;ATIVA;SEU PEDRO DO TRIGO;470,64
7271270064;7310303562;ITANHOMI;MG;-19,1736;-41,863;SOJA;ATIVA;BETO DA BATATA;3,23
7888456377;7224987268;GONGOGI;BA;-14,3195;-39,469;TRIGO;ATIVA;JOÃOZINHO DO ARROZ;69,13
2749486834;4763217965;AREIA DE BARAÚNAS;PB;-7,11702;-36,9404;BATATA;ATIVA;SEU PEDRO DO ALGODÃO;386,92
5818738627;9215484220;SAÚDE;BA;-10,9428;-40,4155;MILHO;ATIVA;ROSINHA DO MILHO;204,18
4742671106;7764571902;SANTA TERESINHA;BA;-12,7697;-39,5215;TRIGO;ATIVA;DONA LÚCIA SOJINHA;274,12
7088095420;1368041518;GOIÁS;GO;-15,9333;-50,14;SOJA;ATIVA;ZÉ DO MILHO;210,64
5199242206;9434833309;AUGUSTO CORRÊA;PA;-1,05109;-46,6147;TRIGO;ATIVA;LURDINHA DO TRIGO;220,71
9049882123;2780226311;SÃO JOÃO DO RIO DO PEIXE;PB;-6,72195;-38,4468;MILHO;ATIVA;SEU PEDRO DO MILHO;46,71
8489542528;9528282441;CAJATI;SP;-24,7324;-48,1223;TRIGO;ATIVA;CHIQUINHA DA CEBOLA;12,52
8275319805;8251236684;BELTERRA;PA;-2,63609;-54,9374;SOJA;ATIVA;ZÉ SOJINHA;166,79
5568217436;2109468662;MILHÃ;CE;-5,67252;-39,1875;MAÇÃ;ATIVA;LURDINHA DA CEBOLA;157,39
